actoterrorista,adultomayor,afrodescendiente,amenaza,apoyo,articulacioninterinstitucional,atencionpsicologica,cabezadefamilia,curso_de_vida,declaracion,delitoscontralibertadein,departamento_procedencia,desplazamiento,despojoyabandonodebienes,discapacidad,edad,gestante,grupo_etario,homicidio,indigena,lgtbi,mes,mestizo,migrantesvenezolanos,minasantipersonal,municipio_procedencia,nucleo_numero,orden,orientacion,personas_nucleo,reclutamientoforzado,rrom,secuestro,sexo,tortura,vigencia,vinculaciondennagrujposarmados,auxilio_econ_mico_mes,hecho_victimizante,monto_asignado,n_cleo_familiar,personas,_merge
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,PERSONERIA,NO,NORTE DE SANTANDER,SI,NO,NO,2,NO,0 a 6,NO,NO,NO,01 ENERO,NO,NO,NO,SANTIAGO,NO,956,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,NO,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,34,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,SABANA DE TORRES,SI,957,NO,5,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,33,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,SABANA DE TORRES,NO,958,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Infancia,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,11,NO,7  a 11,NO,NO,NO,01 ENERO,NO,NO,NO,SABANA DE TORRES,NO,959,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Infancia,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,8,NO,7  a 11,NO,NO,NO,01 ENERO,NO,NO,NO,SABANA DE TORRES,NO,960,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,4,NO,0 a 6,NO,NO,NO,01 ENERO,NO,NO,NO,SABANA DE TORRES,NO,961,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,NO,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,48,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,SI,962,NO,9,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,47,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,NO,963,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,27,NO,18 a 28,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,NO,964,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,1,NO,0 a 6,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,NO,965,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,5,NO,0 a 6,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,NO,966,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,31,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,NO,967,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,2,NO,0 a 6,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,NO,968,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,28,NO,18 a 28,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,NO,969,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adolescencia,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,14,NO,12 a 17,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,NO,970,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,NO,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,47,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,SI,971,NO,7,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,54,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,NO,972,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Persona Mayor,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,69,NO,60 y mas,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,NO,973,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,21,NO,18 a 28,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,NO,974,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,25,NO,18 a 28,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,NO,975,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,4,NO,0 a 6,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,NO,976,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,21,NO,18 a 28,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,NO,977,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,NO,SI,Adultez,PERSONERIA,NO,ARAUCA,SI,NO,NO,29,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,SARAVENA,SI,978,NO,4,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Infancia,PERSONERIA,NO,ARAUCA,SI,NO,NO,11,NO,7  a 11,NO,NO,NO,01 ENERO,NO,NO,NO,SARAVENA,NO,979,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Infancia,PERSONERIA,NO,ARAUCA,SI,NO,NO,10,NO,7  a 11,NO,NO,NO,01 ENERO,NO,NO,NO,SARAVENA,NO,980,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Infancia,PERSONERIA,NO,ARAUCA,SI,NO,NO,7,NO,7  a 11,NO,NO,NO,01 ENERO,NO,NO,NO,SARAVENA,NO,981,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,NO,SI,Adultez,PERSONERIA,NO,ARAUCA,SI,NO,NO,59,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,SARAVENA,SI,982,NO,3,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,PERSONERIA,NO,ARAUCA,SI,NO,NO,57,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,SARAVENA,NO,983,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,PERSONERIA,NO,ARAUCA,SI,NO,NO,30,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,SARAVENA,NO,984,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,NO,SI,Adultez,PERSONERIA,NO,CAQUETA,SI,NO,NO,30,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,PAJUIL,SI,985,NO,2,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,PERSONERIA,NO,CAQUETA,SI,NO,NO,19,NO,18 a 28,NO,NO,NO,01 ENERO,NO,NO,NO,PAJUIL,NO,986,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,NO,SI,Jovenes,PERSONERIA,NO,VALLE DEL CAUCA,SI,NO,NO,22,NO,18 a 28,NO,NO,NO,01 ENERO,NO,NO,NO,ANDALUCIA,SI,987,NO,2,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,PERSONERIA,NO,VALLE DEL CAUCA,SI,NO,NO,47,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,ANDALUCIA,NO,988,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,NO,SI,Jovenes,PERSONERIA,NO,NORTE DE SANTANDER,SI,NO,NO,20,NO,18 a 28,NO,NO,NO,01 ENERO,NO,NO,NO,ABREGO,SI,989,NO,3,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adolescencia,PERSONERIA,NO,NORTE DE SANTANDER,SI,NO,NO,17,NO,12 a 17,NO,NO,NO,01 ENERO,NO,NO,NO,ABREGO,NO,990,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,PERSONERIA,NO,NORTE DE SANTANDER,SI,NO,NO,11,NO,0 a 6,NO,NO,NO,01 ENERO,NO,NO,NO,ABREGO,NO,991,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,NO,SI,Jovenes,DEFENSORIA DEL PUEBLO,NO,ARAUCA,SI,NO,NO,24,NO,18 a 28,NO,NO,NO,01 ENERO,NO,NO,NO,SARAVENA,SI,992,NO,1,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,NO,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,31,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,ABREGO,SI,993,NO,3,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Persona Mayor,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,69,NO,60 y mas,NO,NO,NO,01 ENERO,NO,NO,NO,ABREGO,NO,994,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Persona Mayor,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,67,NO,60 y mas,NO,NO,NO,01 ENERO,NO,NO,NO,ABREGO,NO,995,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,NO,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,29,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,ABREGO,SI,996,NO,4,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,50,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,ABREGO,NO,997,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,23,NO,18 a 28,NO,NO,NO,01 ENERO,NO,NO,NO,ABREGO,NO,998,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,5,NO,0 a 6,NO,NO,NO,01 ENERO,NO,NO,NO,ABREGO,NO,999,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,NO,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,37,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,ABREGO,SI,1000,NO,4,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,18,NO,18 a 28,NO,NO,NO,01 ENERO,NO,NO,NO,ABREGO,NO,1001,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adolescencia,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,17,NO,12 a 17,NO,NO,NO,01 ENERO,NO,NO,NO,ABREGO,NO,1002,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Persona Mayor,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,83,NO,60 y mas,NO,NO,NO,01 ENERO,NO,NO,NO,ABREGO,NO,1003,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Persona Mayor,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,67,NO,60 y mas,NO,NO,NO,01 ENERO,NO,NO,NO,ABREGO,SI,1004,SI,3,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adolescencia,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,15,NO,12 a 17,NO,NO,NO,01 ENERO,NO,NO,NO,ABREGO,NO,1005,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,4,NO,0 a 6,NO,NO,NO,01 ENERO,NO,NO,NO,ABREGO,NO,1006,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,GUAVIARE,SI,NO,NO,33,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,SAN JOSE DEL GUAVIARE,SI,1007,SI,1,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Jovenes,PERSONERIA,NO,NORTE DE SANTANDER,SI,NO,NO,28,NO,18 a 28,NO,NO,NO,01 ENERO,NO,NO,NO,CUCUTA,SI,1008,SI,3,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Infancia,PERSONERIA,NO,NORTE DE SANTANDER,SI,NO,NO,11,NO,7  a 11,NO,NO,NO,01 ENERO,NO,NO,NO,CUCUTA,NO,1009,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Infancia,PERSONERIA,NO,NORTE DE SANTANDER,SI,NO,NO,9,NO,7  a 11,NO,NO,NO,01 ENERO,NO,NO,NO,CUCUTA,NO,1010,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,PERSONERIA,NO,BOYACA,SI,NO,NO,54,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,DUITAMA,SI,1011,SI,5,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,PERSONERIA,NO,BOYACA,SI,NO,NO,38,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,DUITAMA,NO,1012,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adolescencia,PERSONERIA,NO,BOYACA,SI,NO,NO,17,NO,12 a 17,NO,NO,NO,01 ENERO,NO,NO,NO,DUITAMA,NO,1013,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adolescencia,PERSONERIA,NO,BOYACA,SI,NO,NO,13,NO,12 a 17,NO,NO,NO,01 ENERO,NO,NO,NO,DUITAMA,NO,1014,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,PERSONERIA,NO,BOYACA,SI,NO,NO,2,NO,0 a 6,NO,NO,NO,01 ENERO,NO,NO,NO,DUITAMA,NO,1015,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,43,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,CUCUTA,SI,1016,SI,1,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
SI,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,33,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,CUCUTA,SI,1017,SI,2,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,25,NO,18 a 28,NO,NO,NO,01 ENERO,NO,NO,NO,CUCUTA,NO,1018,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Jovenes,DEFENSORIA DEL PUEBLO,NO,CHOCO,SI,NO,NO,27,NO,18 a 28,NO,NO,NO,01 ENERO,NO,NO,NO,SAN JOSE DEL PALMAR,SI,1019,SI,3,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,CHOCO,SI,NO,NO,36,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,SAN JOSE DEL PALMAR,NO,1020,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,CHOCO,SI,NO,NO,2,NO,0 a 6,NO,NO,NO,01 ENERO,NO,NO,NO,SAN JOSE DEL PALMAR,NO,1021,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,39,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,EL CARMEN,SI,1022,SI,3,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,58,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,EL CARMEN,NO,1023,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adolescencia,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,17,NO,12 a 17,NO,NO,NO,01 ENERO,NO,NO,NO,EL CARMEN,NO,1024,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Jovenes,DEFENSORIA DEL PUEBLO,NO,CESAR,SI,NO,NO,23,NO,18 a 28,NO,NO,NO,01 ENERO,NO,NO,NO,LA PAZ,SI,1025,SI,3,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,CESAR,SI,NO,NO,46,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,LA PAZ,NO,1026,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,CESAR,SI,NO,NO,56,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,LA PAZ,NO,1027,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,SI,Jovenes,PERSONERIA,NO,SANTANDER,SI,NO,NO,20,NO,18 a 28,NO,NO,NO,01 ENERO,NO,NO,NO,CONCEPCION,SI,1028,NO,1,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,41,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,SI,1029,SI,6,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,42,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,NO,1030,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,2,NO,0 a 6,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,NO,1031,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,34,NO,29 a 59,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,NO,1032,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Adolescencia,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,17,NO,12 a 17,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,NO,1033,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,19,NO,18 a 28,NO,NO,NO,01 ENERO,NO,NO,NO,INTRAURBANO,NO,1034,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Jovenes,PERSONERIA,NO,NORTE DE SANTANDER,SI,NO,NO,22,NO,18 a 28,NO,NO,NO,01 ENERO,NO,NO,NO,HACARI,SI,1035,SI,1,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Jovenes,PERSONERIA,NO,NORTE DE SANTANDER,SI,NO,NO,25,NO,18 a 28,NO,NO,NO,01 ENERO,NO,NO,NO,HACARI,SI,1036,SI,5,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,PERSONERIA,NO,NORTE DE SANTANDER,SI,NO,NO,27,NO,18 a 28,NO,NO,NO,01 ENERO,NO,NO,NO,HACARI,NO,1037,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,PERSONERIA,NO,NORTE DE SANTANDER,SI,NO,NO,4,NO,0 a 6,NO,NO,NO,01 ENERO,NO,NO,NO,HACARI,NO,1038,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,PERSONERIA,NO,NORTE DE SANTANDER,SI,NO,NO,3,NO,0 a 6,NO,NO,NO,01 ENERO,NO,NO,NO,HACARI,NO,1039,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,PERSONERIA,NO,NORTE DE SANTANDER,SI,NO,NO,1,NO,0 a 6,NO,NO,NO,01 ENERO,NO,NO,NO,HACARI,NO,1040,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,53,NO,29 a 59,NO,NO,NO,02 FEBRERO,NO,NO,NO,HACARI,SI,1041,SI,6,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,26,NO,18 a 28,NO,NO,NO,02 FEBRERO,NO,NO,NO,HACARI,NO,1042,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,24,NO,18 a 28,NO,NO,NO,02 FEBRERO,NO,NO,NO,HACARI,NO,1043,NO,0,NO,NO,NO,Masculino,NO,2018,NO,,,,,,left_only
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,22,NO,18 a 28,NO,NO,NO,02 FEBRERO,NO,NO,NO,HACARI,NO,1044,NO,0,NO,NO,NO,Femenino,NO,2018,NO,,,,,,left_only
